,,game_id,game_no,opp,play_type,play_direction,yards_gained
WAS,21,2019092300,3,CHI,short pass,left,61
WAS,22,2019092300,3,CHI,short pass,middle,96
WAS,23,2019092300,3,CHI,short pass,right,136
WAS,24,2019092300,3,CHI,long pass,left,17
WAS,25,2019092300,3,CHI,long pass,middle,0
WAS,26,2019092300,3,CHI,long pass,right,22
WAS,27,2019092907,4,NYG,run,left,13
WAS,28,2019092907,4,NYG,run,middle,14
WAS,29,2019092907,4,NYG,run,right,28
WAS,30,2019092907,4,NYG,short pass,left,10
WAS,31,2019092907,4,NYG,short pass,middle,75
WAS,32,2019092907,4,NYG,short pass,right,59
WAS,33,2019092907,4,NYG,long pass,left,0
WAS,34,2019092907,4,NYG,long pass,middle,0
WAS,35,2019092907,4,NYG,long pass,right,0
WAS,36,2019100609,5,NE,run,left,9
WAS,37,2019100609,5,NE,run,middle,19
WAS,38,2019100609,5,NE,run,right,117
WAS,39,2019100609,5,NE,short pass,left,34
WAS,40,2019100609,5,NE,short pass,middle,55
WAS,41,2019100609,5,NE,short pass,right,16
WAS,42,2019100609,5,NE,long pass,left,17
WAS,43,2019100609,5,NE,long pass,middle,0
WAS,44,2019100609,5,NE,long pass,right,0
WAS,45,2019101305,6,MIA,run,left,34
WAS,46,2019101305,6,MIA,run,middle,14
WAS,47,2019101305,6,MIA,run,right,98
WAS,48,2019101305,6,MIA,short pass,left,15
WAS,49,2019101305,6,MIA,short pass,middle,19
WAS,50,2019101305,6,MIA,short pass,right,42
WAS,51,2019101305,6,MIA,long pass,left,58
WAS,52,2019101305,6,MIA,long pass,middle,0
WAS,53,2019101305,6,MIA,long pass,right,32
WAS,54,2019102007,7,SF,run,left,20
WAS,55,2019102007,7,SF,run,middle,25
WAS,56,2019102007,7,SF,run,right,59
WAS,57,2019102007,7,SF,short pass,left,0
WAS,58,2019102007,7,SF,short pass,middle,40
WAS,59,2019102007,7,SF,short pass,right,18
WAS,60,2019102007,7,SF,long pass,left,19
WAS,61,2019102007,7,SF,long pass,middle,0
WAS,62,2019102007,7,SF,long pass,right,0
WAS,63,2019102400,8,MIN,run,left,5
WAS,64,2019102400,8,MIN,run,middle,24
WAS,65,2019102400,8,MIN,run,right,56
WAS,66,2019102400,8,MIN,short pass,left,69
WAS,67,2019102400,8,MIN,short pass,middle,36
WAS,68,2019102400,8,MIN,short pass,right,40
WAS,69,2019102400,8,MIN,long pass,left,0
WAS,70,2019102400,8,MIN,long pass,middle,18
WAS,71,2019102400,8,MIN,long pass,right,0
WAS,72,2019110301,9,BUF,run,left,82
WAS,73,2019110301,9,BUF,run,middle,8
WAS,74,2019110301,9,BUF,run,right,37
WAS,75,2019110301,9,BUF,short pass,left,60
WAS,76,2019110301,9,BUF,short pass,middle,12
WAS,77,2019110301,9,BUF,short pass,right,72
WAS,78,2019110301,9,BUF,long pass,left,0
WAS,79,2019110301,9,BUF,long pass,middle,0
WAS,80,2019110301,9,BUF,long pass,right,0
WAS,81,2019111707,10,NYJ,run,left,20
WAS,82,2019111707,10,NYJ,run,middle,9
WAS,83,2019111707,10,NYJ,run,right,25
WAS,84,2019111707,10,NYJ,short pass,left,22
WAS,85,2019111707,10,NYJ,short pass,middle,56
WAS,86,2019111707,10,NYJ,short pass,right,51
WAS,87,2019111707,10,NYJ,long pass,left,41
WAS,88,2019111707,10,NYJ,long pass,middle,24
WAS,89,2019111707,10,NYJ,long pass,right,20
WAS,90,2019112407,11,DET,run,left,37
WAS,91,2019112407,11,DET,run,middle,31
WAS,92,2019112407,11,DET,run,right,20
WAS,93,2019112407,11,DET,short pass,left,86
WAS,94,2019112407,11,DET,short pass,middle,15
WAS,95,2019112407,11,DET,short pass,right,3
WAS,96,2019112407,11,DET,long pass,left,26
WAS,97,2019112407,11,DET,long pass,middle,26
WAS,98,2019112407,11,DET,long pass,right,0
WAS,99,2019120101,12,CAR,run,left,90
WAS,100,2019120101,12,CAR,run,middle,132
WAS,101,2019120101,12,CAR,run,right,27
WAS,102,2019120101,12,CAR,short pass,left,48
WAS,103,2019120101,12,CAR,short pass,middle,50
WAS,104,2019120101,12,CAR,short pass,right,29
WAS,105,2019120101,12,CAR,long pass,left,20
WAS,106,2019120101,12,CAR,long pass,middle,0
WAS,107,2019120101,12,CAR,long pass,right,0
WAS,108,2019120803,13,GB,run,left,39
WAS,109,2019120803,13,GB,run,middle,38
WAS,110,2019120803,13,GB,run,right,44
WAS,111,2019120803,13,GB,short pass,left,36
WAS,112,2019120803,13,GB,short pass,middle,82
WAS,113,2019120803,13,GB,short pass,right,22
WAS,114,2019120803,13,GB,long pass,left,0
WAS,115,2019120803,13,GB,long pass,middle,30
WAS,116,2019120803,13,GB,long pass,right,0
WAS,117,2019121508,14,PHI,run,left,16
WAS,118,2019121508,14,PHI,run,middle,19
WAS,119,2019121508,14,PHI,run,right,66
WAS,120,2019121508,14,PHI,short pass,left,79
WAS,121,2019121508,14,PHI,short pass,middle,102
WAS,122,2019121508,14,PHI,short pass,right,39
WAS,123,2019121508,14,PHI,long pass,left,19
WAS,124,2019121508,14,PHI,long pass,middle,22
WAS,125,2019121508,14,PHI,long pass,right,0
WAS,126,2019122211,15,NYG,run,left,31
WAS,127,2019122211,15,NYG,run,middle,4
WAS,128,2019122211,15,NYG,run,right,45
WAS,129,2019122211,15,NYG,short pass,left,72
WAS,130,2019122211,15,NYG,short pass,middle,72
WAS,131,2019122211,15,NYG,short pass,right,70
WAS,132,2019122211,15,NYG,long pass,left,0
WAS,133,2019122211,15,NYG,long pass,middle,56
WAS,134,2019122211,15,NYG,long pass,right,32
WAS,135,2019122904,16,DAL,run,left,12
WAS,136,2019122904,16,DAL,run,middle,36
WAS,137,2019122904,16,DAL,run,right,40
WAS,138,2019122904,16,DAL,short pass,left,57
WAS,139,2019122904,16,DAL,short pass,middle,29
WAS,140,2019122904,16,DAL,short pass,right,71
WAS,141,2019122904,16,DAL,long pass,left,25
WAS,142,2019122904,16,DAL,long pass,middle,0
WAS,143,2019122904,16,DAL,long pass,right,24
CAR,0,2019090800,1,LA,run,left,17
CAR,1,2019090800,1,LA,run,middle,74
CAR,2,2019090800,1,LA,run,right,41
CAR,3,2019090800,1,LA,short pass,left,123
CAR,4,2019090800,1,LA,short pass,middle,17
CAR,5,2019090800,1,LA,short pass,right,99
CAR,6,2019090800,1,LA,long pass,left,0
CAR,7,2019090800,1,LA,long pass,middle,0
CAR,8,2019090800,1,LA,long pass,right,0
CAR,9,2019091200,2,TB,run,left,7
CAR,10,2019091200,2,TB,run,middle,6
CAR,11,2019091200,2,TB,run,right,26
CAR,12,2019091200,2,TB,short pass,left,111
CAR,13,2019091200,2,TB,short pass,middle,22
CAR,14,2019091200,2,TB,short pass,right,91
CAR,15,2019091200,2,TB,long pass,left,44
CAR,16,2019091200,2,TB,long pass,middle,0
CAR,17,2019091200,2,TB,long pass,right,65
CAR,18,2019092208,3,ARI,run,left,0
CAR,19,2019092208,3,ARI,run,middle,161
CAR,20,2019092208,3,ARI,run,right,14
CAR,21,2019092208,3,ARI,short pass,left,20
CAR,22,2019092208,3,ARI,short pass,middle,34
CAR,23,2019092208,3,ARI,short pass,right,122
CAR,24,2019092208,3,ARI,long pass,left,33
CAR,25,2019092208,3,ARI,long pass,middle,52
CAR,26,2019092208,3,ARI,long pass,right,0
CAR,27,2019092904,4,HOU,run,left,55
CAR,28,2019092904,4,HOU,run,middle,27
CAR,29,2019092904,4,HOU,run,right,12
CAR,30,2019092904,4,HOU,short pass,left,103
CAR,31,2019092904,4,HOU,short pass,middle,14
CAR,32,2019092904,4,HOU,short pass,right,71
CAR,33,2019092904,4,HOU,long pass,left,0
CAR,34,2019092904,4,HOU,long pass,middle,0
CAR,35,2019092904,4,HOU,long pass,right,44
CAR,36,2019100600,5,JAX,run,left,161
CAR,37,2019100600,5,JAX,run,middle,55
CAR,38,2019100600,5,JAX,run,right,69
CAR,39,2019100600,5,JAX,short pass,left,36
CAR,40,2019100600,5,JAX,short pass,middle,35
CAR,41,2019100600,5,JAX,short pass,right,58
CAR,42,2019100600,5,JAX,long pass,left,52
CAR,43,2019100600,5,JAX,long pass,middle,0
CAR,44,2019100600,5,JAX,long pass,right,0
CAR,45,2019101300,6,TB,run,left,21
CAR,46,2019101300,6,TB,run,middle,3
CAR,47,2019101300,6,TB,run,right,36
CAR,48,2019101300,6,TB,short pass,left,59
CAR,49,2019101300,6,TB,short pass,middle,20
CAR,50,2019101300,6,TB,short pass,right,58
CAR,51,2019101300,6,TB,long pass,left,69
CAR,52,2019101300,6,TB,long pass,middle,0
CAR,53,2019101300,6,TB,long pass,right,21
CAR,54,2019102709,7,SF,run,left,38
CAR,55,2019102709,7,SF,run,middle,35
CAR,56,2019102709,7,SF,run,right,57
CAR,57,2019102709,7,SF,short pass,left,44
CAR,58,2019102709,7,SF,short pass,middle,23
CAR,59,2019102709,7,SF,short pass,right,71
CAR,60,2019102709,7,SF,long pass,left,20
CAR,61,2019102709,7,SF,long pass,middle,0
CAR,62,2019102709,7,SF,long pass,right,0
CAR,63,2019110302,8,TEN,run,left,40
CAR,64,2019110302,8,TEN,run,middle,101
CAR,65,2019110302,8,TEN,run,right,17
CAR,66,2019110302,8,TEN,short pass,left,60
CAR,67,2019110302,8,TEN,short pass,middle,0
CAR,68,2019110302,8,TEN,short pass,right,65
CAR,69,2019110302,8,TEN,long pass,left,55
CAR,70,2019110302,8,TEN,long pass,middle,0
CAR,71,2019110302,8,TEN,long pass,right,52
CAR,72,2019111003,9,GB,run,left,40
CAR,73,2019111003,9,GB,run,middle,30
CAR,74,2019111003,9,GB,run,right,50
CAR,75,2019111003,9,GB,short pass,left,78
CAR,76,2019111003,9,GB,short pass,middle,98
CAR,77,2019111003,9,GB,short pass,right,30
CAR,78,2019111003,9,GB,long pass,left,21
CAR,79,2019111003,9,GB,long pass,middle,24
CAR,80,2019111003,9,GB,long pass,right,56
CAR,81,2019111701,10,ATL,run,left,38
CAR,82,2019111701,10,ATL,run,middle,11
CAR,83,2019111701,10,ATL,run,right,28
CAR,84,2019111701,10,ATL,short pass,left,112
CAR,85,2019111701,10,ATL,short pass,middle,32
CAR,86,2019111701,10,ATL,short pass,right,136
CAR,87,2019111701,10,ATL,long pass,left,26
CAR,88,2019111701,10,ATL,long pass,middle,0
CAR,89,2019111701,10,ATL,long pass,right,19
CAR,90,2019112405,11,NO,run,left,39
CAR,91,2019112405,11,NO,run,middle,0
CAR,92,2019112405,11,NO,run,right,82
CAR,93,2019112405,11,NO,short pass,left,54
CAR,94,2019112405,11,NO,short pass,middle,36
CAR,95,2019112405,11,NO,short pass,right,63
CAR,96,2019112405,11,NO,long pass,left,51
CAR,97,2019112405,11,NO,long pass,middle,0
CAR,98,2019112405,11,NO,long pass,right,52
CAR,99,2019120101,12,WAS,run,left,32
CAR,100,2019120101,12,WAS,run,middle,15
CAR,101,2019120101,12,WAS,run,right,18
CAR,102,2019120101,12,WAS,short pass,left,115
CAR,103,2019120101,12,WAS,short pass,middle,20
CAR,104,2019120101,12,WAS,short pass,right,77
CAR,105,2019120101,12,WAS,long pass,left,33
CAR,106,2019120101,12,WAS,long pass,middle,0
CAR,107,2019120101,12,WAS,long pass,right,33
CAR,108,2019120800,13,ATL,run,left,55
CAR,109,2019120800,13,ATL,run,middle,0
CAR,110,2019120800,13,ATL,run,right,45
CAR,111,2019120800,13,ATL,short pass,left,107
CAR,112,2019120800,13,ATL,short pass,middle,45
CAR,113,2019120800,13,ATL,short pass,right,102
CAR,114,2019120800,13,ATL,long pass,left,39
CAR,115,2019120800,13,ATL,long pass,middle,0
CAR,116,2019120800,13,ATL,long pass,right,0
CAR,117,2019121500,14,SEA,run,left,32
CAR,118,2019121500,14,SEA,run,middle,75
CAR,119,2019121500,14,SEA,run,right,38
CAR,120,2019121500,14,SEA,short pass,left,115
CAR,121,2019121500,14,SEA,short pass,middle,60
CAR,122,2019121500,14,SEA,short pass,right,58
CAR,123,2019121500,14,SEA,long pass,left,44
CAR,124,2019121500,14,SEA,long pass,middle,0
CAR,125,2019121500,14,SEA,long pass,right,0
CAR,126,2019122207,15,IND,run,left,18
CAR,127,2019122207,15,IND,run,middle,20
CAR,128,2019122207,15,IND,run,right,49
CAR,129,2019122207,15,IND,short pass,left,28
CAR,130,2019122207,15,IND,short pass,middle,56
CAR,131,2019122207,15,IND,short pass,right,105
CAR,132,2019122207,15,IND,long pass,left,28
CAR,133,2019122207,15,IND,long pass,middle,0
CAR,134,2019122207,15,IND,long pass,right,19
CAR,135,2019122902,16,NO,run,left,9
CAR,136,2019122902,16,NO,run,middle,18
CAR,137,2019122902,16,NO,run,right,14
CAR,138,2019122902,16,NO,short pass,left,98
CAR,139,2019122902,16,NO,short pass,middle,43
CAR,140,2019122902,16,NO,short pass,right,96
CAR,141,2019122902,16,NO,long pass,left,62
CAR,142,2019122902,16,NO,long pass,middle,0
CAR,143,2019122902,16,NO,long pass,right,0
MIA,0,2019090803,1,BAL,run,left,8
MIA,1,2019090803,1,BAL,run,middle,14
MIA,2,2019090803,1,BAL,run,right,-1
MIA,3,2019090803,1,BAL,short pass,left,89
MIA,4,2019090803,1,BAL,short pass,middle,16
MIA,5,2019090803,1,BAL,short pass,right,14
MIA,6,2019090803,1,BAL,long pass,left,22
MIA,7,2019090803,1,BAL,long pass,middle,49
MIA,8,2019090803,1,BAL,long pass,right,0
MIA,9,2019091505,2,NE,run,left,16
MIA,10,2019091505,2,NE,run,middle,6
MIA,11,2019091505,2,NE,run,right,20
MIA,12,2019091505,2,NE,short pass,left,62
MIA,13,2019091505,2,NE,short pass,middle,63
MIA,14,2019091505,2,NE,short pass,right,20
MIA,15,2019091505,2,NE,long pass,left,17
MIA,16,2019091505,2,NE,long pass,middle,24
MIA,17,2019091505,2,NE,long pass,right,0
MIA,18,2019092201,3,DAL,run,left,14
MIA,19,2019092201,3,DAL,run,middle,32
MIA,20,2019092201,3,DAL,run,right,26
MIA,21,2019092201,3,DAL,short pass,left,53
MIA,22,2019092201,3,DAL,short pass,middle,37
MIA,23,2019092201,3,DAL,short pass,right,50
MIA,24,2019092201,3,DAL,long pass,left,0
MIA,25,2019092201,3,DAL,long pass,middle,0
MIA,26,2019092201,3,DAL,long pass,right,89
MIA,27,2019092906,4,LAC,run,left,35
MIA,28,2019092906,4,LAC,run,middle,11
MIA,29,2019092906,4,LAC,run,right,26
MIA,30,2019092906,4,LAC,short pass,left,26
MIA,31,2019092906,4,LAC,short pass,middle,25
MIA,32,2019092906,4,LAC,short pass,right,70
MIA,33,2019092906,4,LAC,long pass,left,0
MIA,34,2019092906,4,LAC,long pass,middle,0
MIA,35,2019092906,4,LAC,long pass,right,59
MIA,36,2019101305,5,WAS,run,left,22
MIA,37,2019101305,5,WAS,run,middle,22
MIA,38,2019101305,5,WAS,run,right,40
MIA,39,2019101305,5,WAS,short pass,left,27
MIA,40,2019101305,5,WAS,short pass,middle,51
MIA,41,2019101305,5,WAS,short pass,right,88
MIA,42,2019101305,5,WAS,long pass,left,30
MIA,43,2019101305,5,WAS,long pass,middle,0
MIA,44,2019101305,5,WAS,long pass,right,21
MIA,45,2019102001,6,BUF,run,left,42
MIA,46,2019102001,6,BUF,run,middle,27
MIA,47,2019102001,6,BUF,run,right,40
MIA,48,2019102001,6,BUF,short pass,left,91
MIA,49,2019102001,6,BUF,short pass,middle,78
MIA,50,2019102001,6,BUF,short pass,right,12
MIA,51,2019102001,6,BUF,long pass,left,79
MIA,52,2019102001,6,BUF,long pass,middle,22
MIA,53,2019102001,6,BUF,long pass,right,0
MIA,54,2019102800,7,PIT,run,left,6
MIA,55,2019102800,7,PIT,run,middle,23
MIA,56,2019102800,7,PIT,run,right,32
MIA,57,2019102800,7,PIT,short pass,left,49
MIA,58,2019102800,7,PIT,short pass,middle,51
MIA,59,2019102800,7,PIT,short pass,right,73
MIA,60,2019102800,7,PIT,long pass,left,0
MIA,61,2019102800,7,PIT,long pass,middle,17
MIA,62,2019102800,7,PIT,long pass,right,0
MIA,63,2019110304,8,NYJ,run,left,-2
MIA,64,2019110304,8,NYJ,run,middle,20
MIA,65,2019110304,8,NYJ,run,right,39
MIA,66,2019110304,8,NYJ,short pass,left,38
MIA,67,2019110304,8,NYJ,short pass,middle,75
MIA,68,2019110304,8,NYJ,short pass,right,80
MIA,69,2019110304,8,NYJ,long pass,left,44
MIA,70,2019110304,8,NYJ,long pass,middle,0
MIA,71,2019110304,8,NYJ,long pass,right,51
MIA,72,2019111008,9,IND,run,left,14
MIA,73,2019111008,9,IND,run,middle,33
MIA,74,2019111008,9,IND,run,right,24
MIA,75,2019111008,9,IND,short pass,left,37
MIA,76,2019111008,9,IND,short pass,middle,57
MIA,77,2019111008,9,IND,short pass,right,55
MIA,78,2019111008,9,IND,long pass,left,0
MIA,79,2019111008,9,IND,long pass,middle,20
MIA,80,2019111008,9,IND,long pass,right,0
MIA,81,2019111704,10,BUF,run,left,1
MIA,82,2019111704,10,BUF,run,middle,8
MIA,83,2019111704,10,BUF,run,right,14
MIA,84,2019111704,10,BUF,short pass,left,73
MIA,85,2019111704,10,BUF,short pass,middle,56
MIA,86,2019111704,10,BUF,short pass,right,61
MIA,87,2019111704,10,BUF,long pass,left,45
MIA,88,2019111704,10,BUF,long pass,middle,50
MIA,89,2019111704,10,BUF,long pass,right,38
MIA,90,2019112404,11,CLE,run,left,40
MIA,91,2019112404,11,CLE,run,middle,44
MIA,92,2019112404,11,CLE,run,right,8
MIA,93,2019112404,11,CLE,short pass,left,58
MIA,94,2019112404,11,CLE,short pass,middle,94
MIA,95,2019112404,11,CLE,short pass,right,43
MIA,96,2019112404,11,CLE,long pass,left,19
MIA,97,2019112404,11,CLE,long pass,middle,0
MIA,98,2019112404,11,CLE,long pass,right,0
MIA,99,2019120106,12,PHI,run,left,41
MIA,100,2019120106,12,PHI,run,middle,8
MIA,101,2019120106,12,PHI,run,right,10
MIA,102,2019120106,12,PHI,short pass,left,21
MIA,103,2019120106,12,PHI,short pass,middle,57
MIA,104,2019120106,12,PHI,short pass,right,131
MIA,105,2019120106,12,PHI,long pass,left,106
MIA,106,2019120106,12,PHI,long pass,middle,0
MIA,107,2019120106,12,PHI,long pass,right,51
MIA,108,2019120807,13,NYJ,run,left,30
MIA,109,2019120807,13,NYJ,run,middle,50
MIA,110,2019120807,13,NYJ,run,right,34
MIA,111,2019120807,13,NYJ,short pass,left,51
MIA,112,2019120807,13,NYJ,short pass,middle,97
MIA,113,2019120807,13,NYJ,short pass,right,22
MIA,114,2019120807,13,NYJ,long pass,left,21
MIA,115,2019120807,13,NYJ,long pass,middle,16
MIA,116,2019120807,13,NYJ,long pass,right,38
MIA,117,2019121505,14,NYG,run,left,35
MIA,118,2019121505,14,NYG,run,middle,30
MIA,119,2019121505,14,NYG,run,right,57
MIA,120,2019121505,14,NYG,short pass,left,55
MIA,121,2019121505,14,NYG,short pass,middle,37
MIA,122,2019121505,14,NYG,short pass,right,114
MIA,123,2019121505,14,NYG,long pass,left,29
MIA,124,2019121505,14,NYG,long pass,middle,20
MIA,125,2019121505,14,NYG,long pass,right,24
MIA,126,2019122208,15,CIN,run,left,27
MIA,127,2019122208,15,CIN,run,middle,14
MIA,128,2019122208,15,CIN,run,right,61
MIA,129,2019122208,15,CIN,short pass,left,71
MIA,130,2019122208,15,CIN,short pass,middle,179
MIA,131,2019122208,15,CIN,short pass,right,19
MIA,132,2019122208,15,CIN,long pass,left,22
MIA,133,2019122208,15,CIN,long pass,middle,70
MIA,134,2019122208,15,CIN,long pass,right,58
MIA,135,2019122910,16,NE,run,left,18
MIA,136,2019122910,16,NE,run,middle,26
MIA,137,2019122910,16,NE,run,right,19
MIA,138,2019122910,16,NE,short pass,left,84
MIA,139,2019122910,16,NE,short pass,middle,119
MIA,140,2019122910,16,NE,short pass,right,61
MIA,141,2019122910,16,NE,long pass,left,52
MIA,142,2019122910,16,NE,long pass,middle,0
MIA,143,2019122910,16,NE,long pass,right,24
NE,0,2019090812,1,PIT,run,left,15
NE,1,2019090812,1,PIT,run,middle,26
NE,2,2019090812,1,PIT,run,right,58
NE,3,2019090812,1,PIT,short pass,left,124
NE,4,2019090812,1,PIT,short pass,middle,46
NE,5,2019090812,1,PIT,short pass,right,54
NE,6,2019090812,1,PIT,long pass,left,0
NE,7,2019090812,1,PIT,long pass,middle,66
NE,8,2019090812,1,PIT,long pass,right,83
NE,9,2019091505,2,MIA,run,left,33
NE,10,2019091505,2,MIA,run,middle,30
NE,11,2019091505,2,MIA,run,right,61
NE,12,2019091505,2,MIA,short pass,left,46
NE,13,2019091505,2,MIA,short pass,middle,61
NE,14,2019091505,2,MIA,short pass,right,52
NE,15,2019091505,2,MIA,long pass,left,38
NE,16,2019091505,2,MIA,long pass,middle,35
NE,17,2019091505,2,MIA,long pass,right,32
NE,18,2019092206,3,NYJ,run,left,27
NE,19,2019092206,3,NYJ,run,middle,22
NE,20,2019092206,3,NYJ,run,right,20
NE,21,2019092206,3,NYJ,short pass,left,127
NE,22,2019092206,3,NYJ,short pass,middle,33
NE,23,2019092206,3,NYJ,short pass,right,90
NE,24,2019092206,3,NYJ,long pass,left,28
NE,25,2019092206,3,NYJ,long pass,middle,22
NE,26,2019092206,3,NYJ,long pass,right,20
NE,27,2019092902,4,BUF,run,left,44
NE,28,2019092902,4,BUF,run,middle,7
NE,29,2019092902,4,BUF,run,right,26
NE,30,2019092902,4,BUF,short pass,left,50
NE,31,2019092902,4,BUF,short pass,middle,14
NE,32,2019092902,4,BUF,short pass,right,60
NE,33,2019092902,4,BUF,long pass,left,0
NE,34,2019092902,4,BUF,long pass,middle,0
NE,35,2019092902,4,BUF,long pass,right,26
NE,36,2019100609,5,WAS,run,left,44
NE,37,2019100609,5,WAS,run,middle,15
NE,38,2019100609,5,WAS,run,right,71
NE,39,2019100609,5,WAS,short pass,left,87
NE,40,2019100609,5,WAS,short pass,middle,142
NE,41,2019100609,5,WAS,short pass,right,37
NE,42,2019100609,5,WAS,long pass,left,0
NE,43,2019100609,5,WAS,long pass,middle,24
NE,44,2019100609,5,WAS,long pass,right,58
NE,45,2019101000,6,NYG,run,left,35
NE,46,2019101000,6,NYG,run,middle,44
NE,47,2019101000,6,NYG,run,right,35
NE,48,2019101000,6,NYG,short pass,left,63
NE,49,2019101000,6,NYG,short pass,middle,37
NE,50,2019101000,6,NYG,short pass,right,103
NE,51,2019101000,6,NYG,long pass,left,23
NE,52,2019101000,6,NYG,long pass,middle,49
NE,53,2019101000,6,NYG,long pass,right,59
NE,54,2019102100,7,NYJ,run,left,37
NE,55,2019102100,7,NYJ,run,middle,3
NE,56,2019102100,7,NYJ,run,right,36
NE,57,2019102100,7,NYJ,short pass,left,76
NE,58,2019102100,7,NYJ,short pass,middle,49
NE,59,2019102100,7,NYJ,short pass,right,47
NE,60,2019102100,7,NYJ,long pass,left,28
NE,61,2019102100,7,NYJ,long pass,middle,23
NE,62,2019102100,7,NYJ,long pass,right,26
NE,63,2019102711,8,CLE,run,left,11
NE,64,2019102711,8,CLE,run,middle,22
NE,65,2019102711,8,CLE,run,right,46
NE,66,2019102711,8,CLE,short pass,left,44
NE,67,2019102711,8,CLE,short pass,middle,14
NE,68,2019102711,8,CLE,short pass,right,123
NE,69,2019102711,8,CLE,long pass,left,59
NE,70,2019102711,8,CLE,long pass,middle,0
NE,71,2019102711,8,CLE,long pass,right,19
NE,72,2019110311,9,BAL,run,left,35
NE,73,2019110311,9,BAL,run,middle,10
NE,74,2019110311,9,BAL,run,right,28
NE,75,2019110311,9,BAL,short pass,left,52
NE,76,2019110311,9,BAL,short pass,middle,116
NE,77,2019110311,9,BAL,short pass,right,62
NE,78,2019110311,9,BAL,long pass,left,0
NE,79,2019110311,9,BAL,long pass,middle,25
NE,80,2019110311,9,BAL,long pass,right,30
NE,81,2019111710,10,PHI,run,left,10
NE,82,2019111710,10,PHI,run,middle,21
NE,83,2019111710,10,PHI,run,right,44
NE,84,2019111710,10,PHI,short pass,left,62
NE,85,2019111710,10,PHI,short pass,middle,45
NE,86,2019111710,10,PHI,short pass,right,105
NE,87,2019111710,10,PHI,long pass,left,0
NE,88,2019111710,10,PHI,long pass,middle,0
NE,89,2019111710,10,PHI,long pass,right,19
NE,90,2019112409,11,DAL,run,left,73
NE,91,2019112409,11,DAL,run,middle,13
NE,92,2019112409,11,DAL,run,right,18
NE,93,2019112409,11,DAL,short pass,left,58
NE,94,2019112409,11,DAL,short pass,middle,16
NE,95,2019112409,11,DAL,short pass,right,30
NE,96,2019112409,11,DAL,long pass,left,40
NE,97,2019112409,11,DAL,long pass,middle,0
NE,98,2019112409,11,DAL,long pass,right,46
NE,99,2019120111,12,HOU,run,left,6
NE,100,2019120111,12,HOU,run,middle,38
NE,101,2019120111,12,HOU,run,right,101
NE,102,2019120111,12,HOU,short pass,left,51
NE,103,2019120111,12,HOU,short pass,middle,45
NE,104,2019120111,12,HOU,short pass,right,105
NE,105,2019120111,12,HOU,long pass,left,41
NE,106,2019120111,12,HOU,long pass,middle,24
NE,107,2019120111,12,HOU,long pass,right,60
NE,108,2019120811,13,KC,run,left,58
NE,109,2019120811,13,KC,run,middle,19
NE,110,2019120811,13,KC,run,right,17
NE,111,2019120811,13,KC,short pass,left,36
NE,112,2019120811,13,KC,short pass,middle,48
NE,113,2019120811,13,KC,short pass,right,83
NE,114,2019120811,13,KC,long pass,left,0
NE,115,2019120811,13,KC,long pass,middle,0
NE,116,2019120811,13,KC,long pass,right,37
NE,117,2019121501,14,CIN,run,left,126
NE,118,2019121501,14,CIN,run,middle,0
NE,119,2019121501,14,CIN,run,right,51
NE,120,2019121501,14,CIN,short pass,left,63
NE,121,2019121501,14,CIN,short pass,middle,45
NE,122,2019121501,14,CIN,short pass,right,20
NE,123,2019121501,14,CIN,long pass,left,0
NE,124,2019121501,14,CIN,long pass,middle,0
NE,125,2019121501,14,CIN,long pass,right,0
NE,126,2019122101,15,BUF,run,left,44
NE,127,2019122101,15,BUF,run,middle,80
NE,128,2019122101,15,BUF,run,right,21
NE,129,2019122101,15,BUF,short pass,left,116
NE,130,2019122101,15,BUF,short pass,middle,49
NE,131,2019122101,15,BUF,short pass,right,106
NE,132,2019122101,15,BUF,long pass,left,0
NE,133,2019122101,15,BUF,long pass,middle,0
NE,134,2019122101,15,BUF,long pass,right,0
NE,135,2019122910,16,MIA,run,left,74
NE,136,2019122910,16,MIA,run,middle,17
NE,137,2019122910,16,MIA,run,right,44
NE,138,2019122910,16,MIA,short pass,left,21
NE,139,2019122910,16,MIA,short pass,middle,46
NE,140,2019122910,16,MIA,short pass,right,64
NE,141,2019122910,16,MIA,long pass,left,68
NE,142,2019122910,16,MIA,long pass,middle,22
NE,143,2019122910,16,MIA,long pass,right,0
PIT,0,2019090812,1,NE,run,left,7
PIT,1,2019090812,1,NE,run,middle,8
PIT,2,2019090812,1,NE,run,right,17
PIT,3,2019090812,1,NE,short pass,left,123
PIT,4,2019090812,1,NE,short pass,middle,43
PIT,5,2019090812,1,NE,short pass,right,65
PIT,6,2019090812,1,NE,long pass,left,0
PIT,7,2019090812,1,NE,long pass,middle,0
PIT,8,2019090812,1,NE,long pass,right,45
PIT,9,2019091507,2,SEA,run,left,35
PIT,10,2019091507,2,SEA,run,middle,25
PIT,11,2019091507,2,SEA,run,right,21
PIT,12,2019091507,2,SEA,short pass,left,47
PIT,13,2019091507,2,SEA,short pass,middle,42
PIT,14,2019091507,2,SEA,short pass,right,53
PIT,15,2019091507,2,SEA,long pass,left,0
PIT,16,2019091507,2,SEA,long pass,middle,0
PIT,17,2019091507,2,SEA,long pass,right,45
PIT,18,2019092212,3,SF,run,left,45
PIT,19,2019092212,3,SF,run,middle,33
PIT,20,2019092212,3,SF,run,right,1
